record_id,redcap_data_access_group,hospitalid,reporting_month,phase,stakeholders_qi_team___1,stakeholders_qi_team___2,stakeholders_qi_team___3,stakeholders_qi_team___4,stakeholders_qi_team___5,stakeholders_qi_team___6,stakeholders_qi_team___7,stakeholders_qi_team___8,stakeholders_qi_team___9,stakeholders_qi_team___10,stakeholders_qi_team___11,other_stakeholder,inpatient_iuds,iud_specify___1,iud_specify___2,iud_specify___3,iud_specify___4,iud_specify___5,iud_specify___6,other_iud,inpatient_implant,larc_availability,larc_device,postpartum_iud_protocols,depts_iud_protocol___1,depts_iud_protocol___2,depts_iud_protocol___3,depts_iud_protocol___4,depts_iud_protocol___5,depts_iud_protocol___6,other_dept_iud,postpartum_implant_prot,depts_implant_protocol___1,depts_implant_protocol___2,depts_implant_protocol___3,depts_implant_protocol___4,depts_implant_protocol___5,depts_implant_protocol___6,other_dept_implant,larc_340b,iud_billingcodes,implant_billingcodes,billing_payer___1,billing_payer___2,billing_payer___3,private_insurer___1,private_insurer___2,private_insurer___3,private_insurer___4,private_insurer___5,private_insurer___6,private_insurer___7,private_insurer___8,private_insurer___9,other_privateinsur,billed_devicesplaced,reimbursement___1,reimbursement___2,reimbursement___3,reimbursement___4,reimbursement___5,reimbursement___6,specific_mco,specific_privatepayer,device_iud_tracking,device_tracking_where___1,device_tracking_where___2,device_tracking_where___3,device_tracking_where___4,device_tracking_where___5,other_tracking,iud_revisions___1,iud_revisions___2,iud_revisions___3,iud_revisions___4,iud_revisions___5,iud_revisions___6,iud_revisions___7,other_iud_revisions,device_implant_tracking,device_tracking_where2___1,device_tracking_where2___2,device_tracking_where2___3,device_tracking_where2___4,device_tracking_where2___5,other_tracking2,implant_revisions___1,implant_revisions___2,implant_revisions___3,implant_revisions___4,implant_revisions___5,implant_revisions___6,implant_revisions___7,other_implant_revision,number_sites,education,number_site_education,standard_education,communication_plan,comm_strategy,percent_trained_iplarc,percent_iplarc_iudplace,percent_iplarc_implant,nurse_training,lactationconsult_training,lactationconsultant,socialworkers_training,socialworkers,deliveries,active_larc,active_larc_yes,iuds,implants,number_prenatal,number_prenatal_no,number_prenatal_record,number_deliveryadmiss,sustainability,iplarc_complete
1376-7,saint_anthony,019,7,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,0,,0,2,,9,6,6,1,1,1,1,1,124,0,,,,,,,,,2
1376-8,saint_anthony,019,8,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,0,,1,2,,10,7,7,1,1,1,1,1,115,0,,,,,,,,,2
1376-9,saint_anthony,019,9,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,0,,1,2,,10,8,8,1,1,1,1,1,118,0,,,,,,,,,2
1376-10,saint_anthony,019,10,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,0,,1,2,,10,8,8,1,1,1,1,1,118,0,,,,,,,,,2
1376-11,saint_anthony,019,11,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,3,1,1,0,0,0,0,,3,1,1,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,15,1,10,1,3,0,11,11,11,1,1,1,1,1,80,0,,,,,,,,,2
1376-12,saint_anthony,019,12,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,3,1,1,0,0,0,0,,3,1,1,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,2,,2,3,1,11,11,11,6,1,1,1,1,108,0,,,,,,,,,2
1376-13,saint_anthony,019,13,,1,0,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,3,1,1,0,0,0,0,,3,1,1,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,2,,2,3,1,11,11,11,9,1,1,1,1,98,1,3,,,10,0,0,10,,2
1376-14,saint_anthony,019,14,,1,1,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,2,,2,3,1,11,11,11,10,11,,1,1,103,1,3,0,0,10,N/A,N/A,10,,2
1376-15,saint_anthony,019,15,,1,1,0,0,1,1,1,0,1,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,2,,2,3,1,11,11,11,10,11,,11,,88,1,3,0,0,8,2,0,10,,2
1376-16,saint_anthony,019,16,1,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,15,2,,2,3,1,11,11,11,11,11,,11,,133,1,3,0,0,10,N/A,N/A,10,,2
1376-17,saint_anthony,019,17,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,117,1,3,0,0,10,0,0,10,2,2
1376-18,saint_anthony,019,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,120,1,3,0,0,9,0,0,10,1,2
1376-19,saint_anthony,019,19,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,111,1,3,0,0,10,N/A,N/A,10,1,2
1378-1,mount_sinai_hospit,036,13,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,117,0,,,,,,,,,2
1378-2,mount_sinai_hospit,036,14,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,137,0,,,,,,,,,2
1378-3,mount_sinai_hospit,036,15,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,109,0,,,,,,,,,2
1378-4,mount_sinai_hospit,036,16,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,155,0,,,,,,,,,2
1378-5,mount_sinai_hospit,036,17,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,131,0,,,,,,,,,2
1378-6,mount_sinai_hospit,036,18,1,1,1,1,1,1,1,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,0,0,,0,2,,1,5,5,1,1,1,1,1,129,0,,,,,,,,,2
1381-1,northshore_univers,003,5,,1,0,1,1,1,1,1,1,1,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,2,3,2,2,1,1,2,,290,0,,,,,,,,,2
1381-2,northshore_univers,003,6,,1,0,1,1,1,1,1,1,1,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,9,9,2,3,1,1,4,,300,0,,,,,,,,,2
1381-3,northshore_univers,003,1,,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,2,2,2,2,1,0,1,1,300,0,,,,,,,,,2
1381-4,northshore_univers,003,2,,1,0,1,0,1,0,1,0,0,1,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,2,2,2,2,1,0,1,1,300,0,,,,,,,,,2
1381-5,northshore_univers,003,3,,1,0,1,0,1,0,1,0,0,1,0,,2,0,0,0,0,0,0,,1,2,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,2,2,2,2,1,0,1,1,300,0,,,,,,,,,2
1381-6,northshore_univers,003,4,,1,0,1,1,1,0,1,0,0,1,0,,2,0,0,0,0,0,0,,2,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,8,0,,0,1,,3,2,2,2,1,0,2,,300,0,,,,,,,,,2
1381-7,northshore_univers,003,7,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,,1,3,0,10,9,3,6,1,1,2,,300,0,,,,,,,,,2
1381-8,northshore_univers,003,8,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,0,1,0,0,0,,2,0,0,0,0,0,0,,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,3,0,0,1,0,0,,1,0,1,1,1,1,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,,1,3,1,10,9,5,3,1,1,4,,300,1,1,1,,0,,,0,,2
1381-9,northshore_univers,003,9,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,0,0,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,0,0,,0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,2,,2,3,1,10,10,5,10,1,1,10,,235,1,1,0,,,,,,,2
1381-10,northshore_univers,003,10,,1,1,1,1,1,1,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,0,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,1,0,0,0,0,,0,0,0,1,0,0,1,"chart audits",2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,,2,3,1,10,10,5,3,1,1,10,,266,1,1,3,,0,,,0,,2
1381-11,northshore_univers,003,11,,1,0,1,1,1,1,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,0,1,1,0,,2,0,0,0,0,0,0,,3,3,2,0,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,1,0,0,,0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,2,,2,3,1,10,10,5,6,6,,10,,227,1,1,4,,2,1,0,2,,2
1381-12,northshore_univers,003,12,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,0,1,"provider note",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,271,1,1,2,,0,0,0,0,,2
1381-13,northshore_univers,003,13,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,0,1,"provider note",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,268,1,1,3,,2,0,0,3,,2
1381-14,northshore_univers,003,14,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,0,1,"provider note ",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,296,1,1,5,,1,0,0,1,,2
1381-15,northshore_univers,003,15,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,1,,,3,0,0,0,0,1,"provider notes",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,284,1,1,3,,0,10,0,10,,2
1381-16,northshore_univers,003,16,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,3,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,0,1,"provider note",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,327,1,1,3,,1,0,0,1,,2
1381-17,northshore_univers,003,5,,1,1,1,1,1,0,1,1,1,1,0,,3,1,0,1,0,0,0,,2,3,1,3,1,1,1,1,1,0,,2,0,0,0,0,0,0,,3,3,2,1,1,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,3,0,0,0,0,1,"provider notes",0,0,0,1,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,10,1,10,1,2,,10,10,6,8,6,,10,,322,1,1,7,,0,0,0,0,,2
1381-18,northshore_univers,003,18,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,269,1,1,4,,4,0,0,5,1,2
1381-19,northshore_univers,003,19,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,284,1,1,5,,2,0,0,2,1,2
1381-20,northshore_univers,003,20,2,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,,0,0,0,0,0,0,,,0,0,0,0,0,0,,,,,0,0,0,0,0,0,0,0,0,0,0,0,,1,1,0,0,0,0,0,,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,0,0,0,0,0,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,279,1,1,2,,1,0,2,1,2,2
1382-1,vista_medical_cent,050,4,,1,0,1,1,1,1,1,1,0,0,0,,2,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,5,0,,0,1,,1,1,1,1,1,1,1,1,109,0,,,,,,,,,2
1382-2,vista_medical_cent,050,5,,1,0,1,1,1,1,1,1,0,0,0,,2,0,0,0,0,0,0,,2,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,5,0,,0,1,,1,1,1,1,1,1,1,1,122,0,,,,,,,,,2
1382-3,vista_medical_cent,050,1,,1,0,1,1,1,1,1,1,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,7,0,,0,1,,1,1,1,1,1,1,1,1,112,0,,,,,,,,,2
1382-4,vista_medical_cent,050,2,,1,0,1,1,1,1,1,1,0,0,0,,1,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,7,0,,0,1,,1,1,1,1,1,1,1,1,128,0,,,,,,,,,2
1382-5,vista_medical_cent,050,3,,1,0,1,1,1,1,1,1,0,0,0,,2,0,0,0,0,0,0,,1,1,,1,0,0,0,0,0,0,,1,0,0,0,0,0,0,,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,2,0,0,0,0,1,0,,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,1,0,0,0,0,0,,0,0,0,0,0,0,0,,7,0,,0,1,,1,1,1,1,1,1,1,1,122,0,,,,,,,,,2
1382-6,vista_medical_cent,050,6,,1,0,1,1,1,1,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,107,0,,,,,,,,,2
1382-7,vista_medical_cent,050,7,,1,0,1,1,1,1,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,144,0,,,,,,,,,2
1382-8,vista_medical_cent,050,8,,1,0,1,1,1,1,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,114,0,,,,,,,,,2
1382-9,vista_medical_cent,050,9,,1,0,1,1,1,1,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,1,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,112,0,,,,,,,,,2
1382-10,vista_medical_cent,050,10,,1,0,1,1,1,1,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,96,0,,,,,,,,,2
1382-11,vista_medical_cent,050,11,,1,0,1,1,1,1,1,0,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,115,0,,,,,,,,,2
1382-12,vista_medical_cent,050,12,,1,0,1,1,1,1,1,0,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,104,0,,,,,,,,,2
1382-13,vista_medical_cent,050,13,,1,0,1,1,1,1,1,0,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,104,0,,,,,,,,,2
1382-14,vista_medical_cent,050,14,1,1,0,1,1,1,0,1,0,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,104,0,,,,,,,,,2
1382-15,vista_medical_cent,050,15,1,1,0,1,1,1,0,1,1,0,0,0,,3,0,1,0,0,0,0,,3,2,,2,0,0,0,0,0,0,,2,0,0,0,0,0,0,,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,,1,0,0,0,1,0,0,,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,2,0,0,0,0,0,,0,0,0,0,0,0,0,,7,2,,1,2,,2,11,9,1,1,1,1,1,118,0,,,,,,,,,2
